# id	sire	dam	sex	generation
44493	42887	43108	1	F24
44510	41765	41977	2	F24
44519	41952	41985	1	F24
44525	41967	41687	1	F24
44526	41967	41687	1	F24
44529	41967	41687	2	F24
44539	42100	41884	2	F24
44541	42100	41884	1	F24
44545	42161	41929	1	F24
44548	42161	41929	2	F24
44549	42161	41929	2	F24
44559	41881	42241	1	F24
44563	41881	42241	2	F24
44568	41722	42520	2	F24
44573	41722	42520	1	F24
44576	42504	41968	2	F24
44578	42504	41968	1	F24
44589	42618	41900	1	F24
44590	42618	41900	2	F24
44591	42618	41900	2	F24
44593	42984	42776	1	F24
44598	42984	42776	2	F24
44600	42856	43133	2	F24
44604	42856	43133	1	F24
44607	42856	43133	2	F24
44622	41843	41703	1	F24
44626	41843	41703	2	F24
44632	42030	41761	2	F24
44638	42030	41761	1	F24
44639	42030	41761	1	F24
44645	41854	42262	1	F24
44648	41869	42437	2	F24
44650	41869	42437	1	F24
44673	42779	42888	2	F24
44675	42779	42888	1	F24
44678	42779	42888	2	F24
44755	42516	41776	1	F24
44757	42516	41776	1	F24
44760	42516	41776	2	F24
44772	43136	42982	1	F24
44808	42373	41957	1	F24
44810	42373	41957	2	F24
44814	42373	41957	2	F24
44821	42232	42858	1	F24
44827	42232	42858	2	F24
44830	42232	42858	2	F24
44833	43040	42988	2	F24
44895	41841	41095	1	F24
44899	41841	41095	2	F24
44903	42268	42051	1	F24
44905	42290	41821	1	F24
44907	42290	41821	2	F24
44963	42158	41726	1	F24
44968	42470	41939	1	F24
44991	41933	41853	2	F24
45007	42079	42383	2	F24
45010	42079	42383	1	F24
45016	42507	42156	2	F24
45097	41988	42086	1	F24
45101	41988	42086	2	F24
45196	42432	42249	2	F24
45199	42432	42249	2	F24
45203	42432	42249	1	F24
45232	41872	42271	1	F24
45262	42452	42168	2	F24
45263	42452	42168	1	F24
45275	42011	41847	1	F24
45276	42011	41847	2	F24
46272	44135	44168	1	F25
46275	44135	44168	2	F25
46286	44195	44155	1	F25
46287	44195	44155	2	F25
46289	44195	44155	2	F25
46294	44413	44354	2	F25
46299	44493	44358	2	F25
46300	44493	44358	1	F25
46306	44526	44125	1	F25
46307	44526	44125	2	F25
46311	44526	44125	2	F25
46317	44353	44607	2	F25
46331	44300	44455	2	F25
46334	44300	44455	1	F25
46337	44300	44455	1	F25
46346	44147	44470	2	F25
46352	44147	44470	1	F25
46359	44316	44294	1	F25
46361	44316	44294	1	F25
46364	44316	44294	2	F25
46370	44232	44445	2	F25
46376	44397	44289	2	F25
46378	44397	44289	1	F25
46383	44435	44381	2	F25
46386	44435	44381	1	F25
46390	44444	44410	1	F25
46391	44444	44410	2	F25
46399	44480	44424	1	F25
46402	44480	44424	2	F25
46408	44525	44256	1	F25
46414	44465	44529	2	F25
46415	44465	44529	1	F25
46425	44475	44510	2	F25
46428	44475	44510	1	F25
46433	44650	44548	1	F25
46439	44650	44548	1	F25
46446	44151	44678	2	F25
46450	44151	44678	1	F25
46466	44968	44273	2	F25
46468	44968	44273	1	F25
46474	45010	44830	2	F25
46479	45010	44830	1	F25
46486	45275	45101	1	F25
46488	45275	45101	1	F25
46489	45275	45101	2	F25
46506	44222	44163	1	F25
46507	44222	44163	2	F25
46509	44222	44163	1	F25
46517	44239	44276	2	F25
46528	44136	44299	2	F25
46529	44136	44299	1	F25
46532	44136	44299	2	F25
46539	44263	44463	1	F25
46542	44263	44463	2	F25
46550	44399	44186	2	F25
46553	44399	44186	2	F25
46555	44399	44186	1	F25
46562	44471	44329	2	F25
46565	44471	44329	1	F25
46568	44185	44463	2	F25
46569	44185	44463	1	F25
46576	44214	44598	1	F25
46577	44214	44598	2	F25
46580	44214	44598	1	F25
46585	44541	44362	1	F25
46587	44541	44362	1	F25
46596	44545	44312	2	F25
46601	44545	44312	1	F25
46606	44573	44466	2	F25
46609	44573	44466	1	F25
46613	44578	44319	1	F25
46615	44578	44319	1	F25
46620	44578	44319	2	F25
46624	44604	44539	2	F25
46627	44604	44539	2	F25
46633	44604	44539	1	F25
46637	44306	44648	1	F25
46642	44306	44648	2	F25
46651	44286	44626	1	F25
46657	44286	44626	2	F25
46664	44177	44632	1	F25
46672	44177	44632	2	F25
46677	44639	44673	1	F25
46678	44639	44673	1	F25
46681	44639	44673	2	F25
46685	44675	44549	1	F25
46690	44675	44549	2	F25
46697	44645	44760	2	F25
46708	44772	44171	1	F25
46717	44559	44833	2	F25
46719	44559	44833	1	F25
46725	44821	44211	2	F25
46734	44895	44351	2	F25
46737	44895	44351	1	F25
46738	44895	44351	1	F25
46745	44808	45016	2	F25
46746	44808	45016	1	F25
46750	44808	45016	2	F25
46758	45203	45262	1	F25
46760	45203	45262	2	F25
46762	45203	45262	1	F25
46768	45263	44991	2	F25
46772	45263	44991	2	F25
46798	44208	44189	2	F25
46799	44208	44189	1	F25
46802	44208	44189	1	F25
46806	44172	44218	2	F25
46809	44172	44218	1	F25
46824	44342	44141	2	F25
46826	44342	44141	2	F25
46829	44360	44387	2	F25
46831	44360	44387	1	F25
46835	44207	44591	2	F25
46836	44207	44591	1	F25
46842	44519	44563	1	F25
46843	44519	44563	1	F25
46845	44519	44563	2	F25
46851	44258	44568	1	F25
46856	44258	44568	2	F25
46865	44373	44576	1	F25
46877	44755	44322	1	F25
46886	44169	44827	2	F25
46888	44169	44827	1	F25
46894	45097	44600	2	F25
46897	45097	44600	1	F25
46900	45097	44600	2	F25
46935	44426	44402	1	F25
46936	44426	44402	1	F25
46939	44589	44477	1	F25
46950	44254	44810	2	F25
46952	44254	44810	1	F25
46960	44903	44814	2	F25
46965	44903	44814	1	F25
47019	44593	44242	2	F25
47023	44593	44242	1	F25
47026	44593	44242	2	F25
47033	44453	44228	2	F25
47036	44453	44228	2	F25
47077	44333	44253	1	F25
47079	44333	44253	1	F25
47081	44333	44253	2	F25
47085	44905	45196	1	F25
47088	44905	45196	2	F25
47157	44393	44139	2	F25
47158	44393	44139	1	F25
47160	44446	44484	2	F25
47161	44446	44484	2	F25
47164	45232	45276	1	F25
47169	45232	45276	1	F25
47218	44638	44251	2	F25
47220	44638	44251	2	F25
47223	44638	44251	1	F25
47260	44757	45007	2	F25
47263	44757	45007	1	F25
47303	44293	44907	1	F25
47305	44293	44907	2	F25
47306	44293	44907	2	F25
47475	44963	45199	2	F25
47483	44963	45199	1	F25
47583	44622	44590	2	F25
47586	44622	44590	1	F25
47588	44622	44590	2	F25
47675	44283	44389	1	F25
47676	44283	44389	1	F25
47684	44268	44899	2	F25
47685	44268	44899	2	F25
48211	46488	46370	2	F26
48705	46359	46950	1	F26
48714	46479	47157	2	F26
48721	46479	47157	1	F26
48772	46450	46331	1	F26
48776	46450	46331	2	F26
48781	47077	46383	2	F26
48783	47077	46383	1	F26
48785	47077	46383	1	F26
48786	46719	47081	1	F26
48791	46719	47081	2	F26
48799	46762	46681	1	F26
48800	46762	46681	2	F26
48810	46843	46672	2	F26
48813	46580	47218	1	F26
48816	46580	47218	1	F26
48818	46580	47218	2	F26
48821	47223	47588	1	F26
48822	47223	47588	2	F26
48825	47223	47588	2	F26
48830	46399	46299	1	F26
48834	46399	46299	2	F26
48838	47169	46391	2	F26
48854	46272	46627	1	F26
48857	46286	46725	2	F26
48863	46286	46725	1	F26
48873	46361	46606	2	F26
48877	46361	46606	1	F26
48884	46565	46577	2	F26
48892	46569	46311	2	F26
48896	46569	46311	1	F26
48903	46415	46596	2	F26
48904	46415	46596	1	F26
48916	46609	46402	1	F26
48919	46609	46402	2	F26
48923	46677	46294	2	F26
48924	46677	46294	1	F26
48930	46677	46294	2	F26
48933	46677	46294	2	F26
48937	46685	46768	2	F26
48941	46685	46768	1	F26
48960	46708	46624	2	F26
48963	46802	46446	2	F26
48967	46802	46446	2	F26
48969	46802	46446	1	F26
48971	46738	46568	1	F26
48972	46738	46568	2	F26
48980	46506	46553	2	F26
48988	46509	46376	2	F26
48990	46509	46376	1	F26
48994	46352	46894	1	F26
48998	46831	46734	1	F26
48999	46831	46734	1	F26
49007	46831	46734	2	F26
49009	46836	46717	2	F26
49012	46836	46717	1	F26
49016	46585	46845	1	F26
49019	46585	46845	2	F26
49024	46613	46829	2	F26
49032	46877	46364	2	F26
49037	46877	46364	1	F26
49039	46877	46364	2	F26
49042	46888	46760	2	F26
49057	46758	46642	2	F26
49064	46386	46960	1	F26
49070	46386	46960	2	F26
49073	46851	46835	1	F26
49074	46851	46835	2	F26
49081	46851	46835	2	F26
49084	46952	46745	1	F26
49087	46952	46745	2	F26
49089	47023	47026	1	F26
49105	46865	47033	2	F26
49108	46865	47033	1	F26
49125	47079	46856	1	F26
49129	46433	47160	2	F26
49139	46809	47220	1	F26
49140	46809	47220	2	F26
49144	47303	47475	1	F26
49151	47303	47475	2	F26
49157	47483	47305	1	F26
49162	47483	47305	2	F26
49168	47675	47583	2	F26
49170	47675	47583	1	F26
49173	47586	47685	1	F26
49189	46306	46275	1	F26
49199	46428	46466	1	F26
49209	46488	46370	1	F26
49213	46334	46697	1	F26
49215	46334	46697	2	F26
49216	46529	46307	2	F26
49222	46529	46307	1	F26
49223	46529	46307	2	F26
49233	46539	46425	2	F26
49235	46539	46425	1	F26
49239	46378	46657	1	F26
49245	46378	46657	1	F26
49246	46378	46657	2	F26
49251	46576	46517	1	F26
49253	46576	46517	2	F26
49255	46576	46517	2	F26
49262	46587	46289	1	F26
49264	46587	46289	2	F26
49268	46633	46474	2	F26
49269	46633	46474	1	F26
49277	46633	46474	2	F26
49283	46439	46550	2	F26
49284	46439	46550	1	F26
49292	46664	46562	1	F26
49294	46664	46562	1	F26
49296	46664	46562	2	F26
49300	46737	46528	1	F26
49303	46737	46528	2	F26
49307	46746	46287	1	F26
49312	46746	46287	2	F26
49314	46799	46886	1	F26
49321	46799	46886	2	F26
49323	46799	46886	1	F26
49325	46337	46507	1	F26
49338	46615	46798	2	F26
49342	46615	46798	2	F26
49344	46615	46798	1	F26
49350	46939	46542	1	F26
49352	46939	46542	2	F26
49357	46965	46826	1	F26
49361	46965	46826	2	F26
49364	46965	46826	1	F26
49365	47085	47161	1	F26
49370	47085	47161	1	F26
49371	47085	47161	2	F26
49380	47676	47684	1	F26
49393	46300	46900	1	F26
49399	46615	46798	2	F26
49405	46601	46806	1	F26
49407	46601	46806	2	F26
49411	46678	47019	2	F26
49413	46678	47019	1	F26
49434	47164	46620	1	F26
49437	47164	46620	2	F26
49439	47164	46620	1	F26
49473	46637	46772	2	F26
49475	46637	46772	1	F26
49479	46637	46772	2	F26
49514	46408	46489	1	F26
49516	46408	46489	2	F26
49521	46486	46346	1	F26
49524	46486	46346	2	F26
49554	47263	47306	2	F26
49556	47263	47306	1	F26
49643	46842	46532	1	F26
49645	46842	46532	2	F26
49675	47158	47260	2	F26
49676	47158	47260	1	F26
49695	46897	46317	1	F26
49697	46897	46317	2	F26
49704	46936	46414	1	F26
49705	46936	46414	2	F26
49732	46468	46750	1	F26
49738	46468	46750	2	F26
49742	46651	46690	1	F26
49749	46651	46690	1	F26
49751	46390	46824	2	F26
49754	46390	46824	1	F26
49785	46555	47088	1	F26
50000	46935	47036	2	F26
50829	48830	48930	1	F27
50833	48772	48903	2	F27
50835	48772	48903	1	F27
50840	48813	49057	2	F27
50842	48813	49057	1	F27
50846	48854	48884	2	F27
50853	48854	48884	1	F27
50858	48896	48857	1	F27
50859	48896	48857	2	F27
50863	48721	49019	2	F27
50864	48721	49019	1	F27
50865	48721	49019	1	F27
50873	49213	49303	1	F27
50876	49235	48834	1	F27
50879	49235	48834	2	F27
50882	49235	48834	2	F27
50888	49300	48873	2	F27
50893	49300	48873	1	F27
50898	48969	49338	1	F27
50899	48969	49338	2	F27
50903	48969	49338	2	F27
50910	49125	49223	2	F27
50912	49125	49223	1	F27
50913	49125	49223	1	F27
50917	49380	48800	1	F27
50920	49380	48800	2	F27
50923	49380	48800	2	F27
50924	49742	49675	1	F27 # parents randomly assigned
50937	49189	49473	1	F27
50940	49189	49473	2	F27
50959	49704	49645	1	F27
50962	49704	49645	2	F27
50968	48971	48714	2	F27
50969	48971	48714	1	F27
50979	48994	48988	1	F27
50982	48994	48988	2	F27
50987	48994	48988	2	F27
50989	49323	49312	1	F27
50994	49323	49312	1	F27
50997	49323	49312	2	F27
50998	49325	49296	1	F27
51003	49325	49296	1	F27
51007	49325	49296	2	F27
51014	49439	49321	1	F27
51016	49439	49321	2	F27
51020	49439	49321	1	F27
51025	49357	49140	2	F27
51027	49357	49140	1	F27
51038	48916	49168	1	F27
51039	48916	49168	2	F27
51041	48916	49168	2	F27
51070	48799	49070	2	F27
51071	48799	49070	1	F27
51080	49089	48963	1	F27
51083	49089	48963	2	F27
51089	49170	49215	1	F27
51092	49170	49215	1	F27
51094	49170	49215	2	F27
51100	49173	48776	1	F27
51107	49173	48776	1	F27
51110	49209	48892	1	F27
51111	49209	48892	2	F27
51116	49245	49162	1	F27
51117	49245	49162	2	F27
51121	49245	49162	2	F27
51127	49262	49129	2	F27
51134	49294	49024	2	F27
51136	49294	49024	1	F27
51142	48924	49246	2	F27
51145	48924	49246	1	F27
51151	49307	49087	2	F27
51155	49307	49087	1	F27
51161	48998	49352	2	F27
51164	48998	49352	1	F27
51172	49344	49216	2	F27
51176	49344	49216	1	F27
51183	49064	48211	2	F27
51190	49064	48211	2	F27
51191	49064	48211	1	F27
51196	49350	48791	1	F27
51198	49350	48791	2	F27
51199	49364	48781	2	F27
51208	49370	49009	2	F27
51211	49370	49009	1	F27
51214	49370	49009	1	F27
51226	49139	49277	2	F27
51231	48816	49371	1	F27
51235	48816	49371	2	F27
51239	49393	48818	1	F27
51241	49393	48818	1	F27
51245	49434	49268	1	F27
51250	49434	49268	2	F27
51251	49199	49479	2	F27
51264	49514	49361	1	F27
51268	49514	49361	2	F27
51272	49521	49411	1	F27
51274	49521	49411	2	F27
51276	49521	49411	2	F27
51281	48785	49516	2	F27
51285	48785	49516	1	F27
51287	48785	49516	2	F27
51297	49269	49554	1	F27
51305	48783	49516	1	F27
51313	49643	49039	2	F27
51321	49108	49705	1	F27
51323	49108	49705	2	F27
51327	49108	49705	2	F27
51331	48904	49738	2	F27
51332	48904	49738	1	F27
51337	49732	49675	1	F27
51344	49754	49437	2	F27
51346	49754	49437	1	F27
51352	49754	49437	2	F27
51356	48786	49751	1	F27
51358	48786	49751	2	F27
51367	49785	49524	2	F27
51374	49785	49524	1	F27
51377	49742	50000	1	F27
51379	49742	50000	2	F27
51381	49742	50000	1	F27
51398	48990	49007	1	F27
51400	48990	49007	2	F27
51405	49073	48967	2	F27
51407	49073	48967	1	F27
51417	48821	49151	2	F27
51419	49222	48937	1	F27
51421	49222	48937	2	F27
51424	49365	48980	2	F27
51426	49365	48980	1	F27
51447	49284	48822	2	F27
51451	49284	48822	2	F27
51454	49284	48822	1	F27
51459	49292	49105	1	F27
51463	49292	49105	2	F27
51467	48999	49253	1	F27
51475	48999	49253	2	F27
51477	48999	49253	1	F27
51507	49239	49255	1	F27
51509	48705	49081	2	F27
51513	49084	49407	1	F27
51516	49084	49407	2	F27
51574	49314	49032	2	F27
51577	49314	49032	1	F27
51579	49405	49233	2	F27
51581	49405	49233	1	F27
51613	49475	48919	2	F27
51617	49475	48919	1	F27
51633	48941	49697	2	F27
51634	48941	49697	1	F27
51649	49413	48960	2	F27
51667	49144	49042	1	F27
51669	49144	49042	2	F27
51674	49012	49264	2	F27
51676	49012	49264	1	F27
51686	49676	48923	1	F27
51694	49157	49283	1	F27
51726	48863	48972	2	F27
51729	48863	48972	1	F27
51735	48877	48838	1	F27
51739	48877	48838	2	F27
51743	49016	48825	2	F27
51749	49016	48825	1	F27
51807	49749	49074	2	F27
51810	49749	49074	1	F27
51914	49344	49264	2	F27 # parents randomly assigned
52016	48863	48873	2	F27 # parents randomly assigned
52021	49251	48810	1	F27
52143	49695	48933	2	F27
52144	49695	48933	1	F27
52240	49556	49342	1	F27
52242	49556	49342	2	F27
53892	50864	51016	2	F28
53893	50864	51016	1	F28
53899	50865	51424	1	F28
53903	50865	51424	2	F28
53906	50865	51424	1	F28
53909	51116	51025	2	F28
53911	51116	51025	1	F28
53916	51116	51025	1	F28
53921	51003	51041	2	F28
53925	51003	51041	2	F28
53939	51346	50833	1	F28
53944	51346	50833	2	F28
53949	51321	51405	1	F28
53952	51321	51405	2	F28
53953	51321	51405	2	F28
53973	51305	50863	1	F28
53977	51191	51313	1	F28
53978	51191	51313	2	F28
53983	51191	51313	2	F28
53995	51014	51198	2	F28
53996	51014	51198	1	F28
54006	50898	51323	1	F28
54007	50898	51323	2	F28
54011	50898	51323	2	F28
54012	50998	51127	1	F28
54025	52021	51669	2	F28
54026	52021	51669	2	F28
54027	52021	51669	1	F28
54029	51398	50923	2	F28
54039	51398	50923	1	F28
54046	50853	50962	1	F28
54049	50853	50962	2	F28
54055	51749	50903	1	F28
54056	51749	50903	2	F28
54065	50979	51400	2	F28
54069	50979	51400	1	F28
54070	51407	50920	1	F28
54077	51407	50920	1	F28
54083	51089	51161	2	F28
54085	51089	51161	1	F28
54089	51080	51183	1	F28
54093	51080	51183	2	F28
54096	51080	51183	2	F28
54099	50873	51199	2	F28
54102	50873	51199	1	F28
54111	51581	50940	2	F28
54113	51581	50940	1	F28
54122	51020	51352	1	F28
54127	50913	51331	1	F28
54128	50913	51331	2	F28
54135	51264	50879	1	F28
54136	51264	50879	1	F28
54139	51264	50879	2	F28
54146	51686	51327	1	F28
54149	51686	51327	2	F28
54151	51686	51327	1	F28
54156	51332	51039	2	F28
54157	51332	51039	1	F28
54171	50969	51358	2	F28
54177	51377	51613	1	F28
54181	51377	51613	2	F28
54210	50858	51516	2	F28
54217	51092	51208	2	F28
54219	51092	51208	1	F28
54226	51145	51268	2	F28
54228	51145	51268	1	F28
54242	50994	50882	1	F28
54243	50994	50882	2	F28
54246	51164	51281	2	F28
54248	51164	51281	1	F28
54249	51164	51281	1	F28
54253	51676	51344	1	F28
54255	51676	51344	2	F28
54256	51676	51344	2	F28
54266	51176	50982	2	F28
54270	51176	50982	1	F28
54273	51196	51251	2	F28
54275	51196	51251	1	F28
54289	50912	50997	1	F28
54297	50912	50997	2	F28
54303	51426	51235	1	F28
54304	51426	51235	2	F28
54309	51694	51142	2	F28
54313	51694	51142	1	F28
54318	50917	51276	1	F28
54319	50917	51276	2	F28
54324	52240	52143	1	F28
54327	52240	52143	2	F28
54334	52144	52242	2	F28
54337	52144	52242	1	F28
54342	51337	51417	2	F28
54343	51337	51417	2	F28
54345	51337	51417	1	F28
54352	51810	50910	1	F28
54357	51810	50910	2	F28
54360	51374	51190	2	F28
54361	51374	51190	1	F28
54395	51356	51914	2	F28
54397	51356	51914	1	F28
54408	51459	51509	2	F28
54411	51459	51509	1	F28
54415	51100	51463	2	F28
54417	51100	51463	1	F28
54423	51038	51367	1	F28
54431	50937	51172	2	F28
54432	50937	51172	1	F28
54434	50937	51172	2	F28
54438	51577	51447	2	F28
54444	51577	51447	1	F28
54449	50835	52016	2	F28
54451	50835	52016	1	F28
54452	50835	52016	1	F28
54460	51107	51726	2	F28
54463	51107	51726	2	F28
54465	51735	51083	2	F28
54466	51735	51083	2	F28
54472	51735	51083	1	F28
54476	51245	51674	2	F28
54479	51245	51674	1	F28
54487	50959	51807	2	F28
54517	50893	50840	2	F28
54518	50893	50840	1	F28
54525	51617	51421	1	F28
54532	51477	51111	1	F28
54536	51477	51111	2	F28
54541	51467	51574	1	F28
54543	51467	51574	2	F28
54544	51231	51633	2	F28
54548	51231	51633	1	F28
54574	51381	50888	2	F28
54575	51381	50888	1	F28
54588	51729	51274	1	F28
54589	51729	51274	2	F28
54591	51729	51274	2	F28
54597	51513	51451	1	F28
54600	51513	51451	2	F28
54605	51634	51151	1	F28
54610	51634	51151	2	F28
54636	50989	51743	1	F28
54642	50989	51743	2	F28
54644	51507	51094	1	F28
54645	51507	51094	2	F28
54658	50876	51070	1	F28
54662	50876	51070	2	F28
54667	51027	51226	2	F28
54673	51027	51226	1	F28
54733	51110	50968	2	F28
54735	51110	50968	1	F28
54805	51272	51475	1	F28
54806	51272	51475	2	F28
54813	50829	51739	2	F28
54814	50829	51739	1	F28
54819	51419	50899	1	F28
54823	51419	50899	2	F28
54853	51285	51633	2	F28
54855	51285	51633	1	F28
54856	51285	51633	2	F28
54936	51297	51121	2	F28
54938	51297	51121	2	F28
54963	51136	51379	1	F28
54965	51136	51379	2	F28
54966	51136	51379	1	F28
54968	51136	51379	2	F28
54969	51211	51250	1	F28
54973	51211	51250	2	F28
54975	51211	51250	1	F28
54978	50924	51579	1	F28
54980	50924	51579	1	F28
55118	51239	50846	1	F28
55119	51239	50846	2	F28
55169	51667	51287	1	F28
55171	51667	51287	1	F28
55173	51155	51117	1	F28
55178	51071	50859	2	F28
55179	51071	50859	1	F28
55197	51454	51134	2	F28
55198	51454	51134	1	F28
55258	50842	51649	2	F28
55260	50842	51649	1	F28
55343	51241	51007	2	F28
55344	51241	51007	1	F28
55426	51214	50987	1	F28
56955	54597	53921	2	F29
56959	54597	53921	1	F29
56963	54597	53921	1	F29
56967	54532	54026	1	F29
56968	54532	54026	1	F29
56972	54532	54026	2	F29
56975	53977	54856	1	F29
56978	53977	54856	2	F29
56986	53977	54856	2	F29
56992	54242	54395	1	F29
56994	54242	54395	1	F29
56998	54472	54610	2	F29
56999	54472	54610	1	F29
57003	54472	54610	1	F29
57009	55179	54273	1	F29
57010	55179	54273	2	F29
57026	54451	53925	2	F29
57027	54451	53925	1	F29
57033	54046	54334	2	F29
57034	54046	54334	1	F29
57038	54006	54171	1	F29
57050	54127	54156	2	F29
57057	54135	53983	2	F29
57066	54135	53983	1	F29
57069	54136	54319	1	F29
57072	54136	54319	1	F29
57075	54136	54319	2	F29
57077	54337	54255	2	F29
57081	54423	54591	1	F29
57093	55118	54973	1	F29
57097	55118	54973	2	F29
57105	54963	55258	1	F29
57107	54963	55258	2	F29
57138	53899	54111	1	F29
57142	53899	54111	2	F29
57145	53899	54111	2	F29
57146	53911	54574	2	F29
57149	53911	54574	1	F29
57155	53916	54309	1	F29
57158	53916	54309	2	F29
57166	54444	53953	1	F29
57168	54444	53953	2	F29
57179	54978	53944	1	F29
57181	54978	53944	2	F29
57185	53949	54342	1	F29
57191	54345	54083	2	F29
